Id,Expected
9c7976c1182df0de51d32128c358d1fd_1,750533 13 751813 13 753086 30 754366 30 755643 45 756923 45 758198 58 759478 58 760756 105 762036 105 763316 112 764596 112 765876 120 767153 133 768433 133 769713 138 770993 138 772273 143 773553 143 774833 150 776113 150 777391 160 778671 160 779948 173 781228 173 782506 182 783783 190 785063 190 786341 195 787621 195 788901 200 790181 200 791458 205 792738 205 794021 207 795301 207 796583 208 797863 208 799146 210 800426 210 801708 210 802988 215 804268 215 805548 218 806828 218 808108 220 809388 220 810668 223 811948 223 813226 227 814506 227 815786 230 817066 230 818346 232 819626 232 820906 232 822188 233 823468 233 824751 232 826031 232 827311 232 828591 232 829873 233 831153 233 832433 233 833713 233 834993 235 836273 235 837553 235 838833 235 840116 235 841396 235 842676 235 843956 237 845236 237 846516 237 847796 237 849076 240 850356 240 851636 240 852916 240 854198 240 855478 240 856761 237 858041 237 859321 237 860603 235 861883 235 863166 230 864446 230 865726 230 867006 230 868288 225 869568 225 870848 225 872128 225 873411 222 874691 222 875978 215 877258 215 878546 207 879828 203 881108 203 882393 198 883673 198 884961 187 886241 187 887531 170 888811 170 890103 145 891383 145 892671 127 893951 127 895241 110 896521 110 897811 97 899103 80 900383 80 901703 38 902983 38 904268 28 905548 28 906833 20 908113 20 909401 7 910681 7
e9082ea2c193ac8d551c149b60f29653_0,741621 27 742901 27 744176 37 745456 37 746733 45 748013 45 749288 53 750568 53 751846 60 753126 60 754406 62 755686 62 756963 70 758243 70 759521 75 760801 75 762078 80 763358 80 764638 83 765918 83 767196 87 768473 93 769753 93 771033 95 772313 95 773591 97 774871 97 776151 100 777431 100 778711 100 779991 100 781268 105 782548 105 783828 108 785108 108 786388 108 787668 108 788948 110 790228 110 791508 110 792788 110 794068 113 795348 113 796628 115 797908 115 799188 115 800468 115 801746 120 803026 120 804306 120 805586 120 806866 122 808146 122 809426 122 810706 122 811986 122 813266 122 814546 122 815823 128 817103 128 818383 128 819663 128 820943 128 822223 128 823503 128 824783 128 826063 128 827343 128 828623 128 829903 128 831183 128 832463 128 833743 128 835023 128 836301 130 837581 130 838861 130 840141 130 841421 130 842701 130 843981 132 845261 132 846541 132 847821 132 849098 135 850378 135 851658 135 852938 135 854218 135 855498 135 856778 135 858058 135 859338 135 860618 135 861898 135 863178 135 864458 135 865738 135 867018 135 868296 137 869576 137 870856 137 872136 137 873416 137 874696 137 875976 137 877256 137 878536 135 879816 135 881096 135 882376 135 883656 135 884936 135 886216 132 887496 132 888776 132 890056 132 891336 132 892616 132 893896 130 895176 130 896456 130 897736 130 899016 130 900298 125 901578 125 902858 125 904138 125 905418 125 906698 125 907978 123 909258 123 910541 120 911821 120 913101 120 914381 120 915661 117 916941 117 918223 115 919503 115 920783 113 922063 113 923346 107 924626 107 925906 107 927186 107 928468 103 929748 103 931028 100 932308 100 933591 95 934871 95 936153 88 937433 88 938716 82 939996 82 941276 80 942556 80 943838 75 945121 67 946401 67 947686 57 948966 57 950248 53 951528 53 952811 42 954091 42 955376 25 956656 25
e9082ea2c193ac8d551c149b60f29653_1,
1209db6dcdda5cc8a788edaeb6aa460a_0,512388 15 513668 15 514943 25 516223 25 517501 40 518781 40 520058 48 520146 2 521338 48 521426 2 522616 52 522701 10 523896 52 523981 10 525173 65 525256 15 526453 65 526536 15 527731 100 529011 100 530288 103 531568 103 532846 105 534126 105 535403 105 536683 105 537961 107 539241 107 540518 110 541798 110 543076 112 544356 112 545636 110 546916 110 548193 113 549471 115 550751 115 552028 118 553308 118 554588 118 555868 118 557146 117 558426 117 559706 117 560986 117 562263 120 563543 120 564821 120 566101 120 567381 120 568661 120 569938 123 571218 123 572496 122 573776 122 575056 122 576336 122 577613 123 578893 123 580173 123 581453 123 582733 120 584013 120 585293 120 586573 120 587853 118 589133 118 590413 118 591693 118 592973 118 594251 117 595531 117 596811 117 598091 117 599371 117 600651 117 601931 115 603211 115 604491 112 605771 112 607051 112 608331 112 609608 113 610888 113 612168 110 613448 110 614728 108 616008 108 617288 105 618568 105 619848 105 621128 105 622408 105 623688 105 624968 103 626248 103 627528 103 628808 103 630088 103 631368 103 632648 103 633928 103 635208 103 636488 103 637768 103 639048 103 640328 103 641608 103 642888 103 644171 100 645451 100 646731 100 648011 100 649291 100 650571 100 651851 100 653131 100 654411 100 655691 100 656971 100 658251 100 659533 98 660813 98 662093 98 663373 98 664653 98 665933 98 667213 98 668493 98 669773 98 671053 98 672336 95 673616 95 674896 97 676176 97 677456 100 678736 100 680018 100 681298 100 682578 100 683858 103 685138 103 686421 100 687701 100 688981 102 690261 102 691541 102 692821 102 694103 100 695383 100 696663 100 697943 100 699223 98 700503 98 701786 95 703066 95 704346 95 705626 95 706906 92 708186 92 709468 90 710748 90 712028 88 713308 88 714591 82 715871 82 717153 78 718433 78 719713 75 720993 75 722276 72 723556 72 724838 68 726121 65 727401 65 728683 60 729963 60 731248 55 732528 55 733811 50 735091 50 736376 45 737656 45 738938 40 740218 40 741506 25 742786 25 744073 10 745353 10
1209db6dcdda5cc8a788edaeb6aa460a_1,132253 3 133533 3 134813 3 136093 3 137371 5 138651 5 139931 2 141211 2 142491 2 143771 2 147608 3 148888 3 150166 5 151446 5 152723 8 154003 8 155283 8 156561 10 157841 10 159121 10 160401 10 161681 7 162961 7 164241 7 165521 7 166801 7 168081 7 169361 5 170641 5
fcd6da15fc656702fa602bb3c7abacdb_0,514134 22 515414 22 516686 38 517966 38 519241 48 520516 58 521796 58 523071 65 524351 65 525626 75 526906 75 528184 80 529464 80 530739 90 532019 90 533296 95 534576 95 535854 100 537134 100 538411 105 539691 108 540971 108 542249 112 543529 112 544806 118 546086 118 547364 122 548644 122 549921 125 551201 125 552481 128 553761 128 555039 132 556319 132 557596 138 558876 138 560156 138 561434 142 562714 142 563991 145 565271 145 566551 148 567831 148 569109 150 570389 150 571669 152 572949 152 574226 155 575506 155 576786 158 578066 158 579346 158 580624 162 581904 162 583184 162 584464 162 585744 165 587024 165 588301 168 589581 168 590861 170 592141 170 593421 170 594701 170 595981 170 597261 173 598541 173 599821 173 601101 173 602381 175 603661 175 604941 175 606221 175 607501 175 608781 175 610061 178 611341 178 612621 178 613901 178 615181 178 616461 178 617741 178 619021 178 620301 178 621581 178 622861 178 624141 178 625421 178 626701 178 627981 178 629261 178 630541 178 631821 178 633101 178 634381 178 635661 178 636941 178 638221 178 639501 178 640781 180 642061 180 643341 180 644621 180 645901 180 647181 180 648461 180 649741 180 651021 180 652301 180 653581 180 654861 183 656141 183 657421 183 658701 183 659981 183 661261 183 662541 183 663821 183 665101 180 666381 180 667661 180 668941 180 670221 180 671501 180 672781 180 674061 180 675341 180 676621 180 677901 180 679181 180 680461 180 681741 180 683021 180 684301 180 685581 180 686861 180 688141 180 689421 180 690701 180 691981 180 693264 175 694544 175 695824 175 697104 175 698384 175 699664 175 700944 175 702224 175 703504 172 704784 172 706066 170 707346 170 708626 170 709906 168 711186 168 712466 168 713746 168 715029 165 716309 165 717589 165 718869 165 720149 162 721429 162 722711 160 723991 160 725271 158 726551 158 727834 155 729114 152 730394 152 731676 150 732956 150 734239 145 735519 145 736799 145 738079 145 739361 140 740641 140 741924 137 743204 137 744486 133 745766 133 747049 127 748329 127 749609 127 750891 123 752171 123 753456 115 754736 115 756019 110 757299 110 758581 108 759861 108 761144 102 762424 102 763706 98 764986 98 766271 90 767554 85 768834 85 770119 75 771399 75 772681 70 773961 70 775246 60 776526 60 777811 50 779091 50 780379 32 781659 32
fcd6da15fc656702fa602bb3c7abacdb_1,
85a04faeeb2b535797395305af926a6f_0,522488 30 523768 30 525038 50 526318 50 527591 65 528871 65 530143 78 531423 78 532698 90 533978 90 535256 97 536536 97 537813 105 539093 105 540371 112 541651 112 542926 122 544206 122 545483 130 546763 130 548041 135 549318 143 550598 143 551876 147 553156 147 554433 153 555713 153 556991 157 558271 157 559548 163 560828 163 562106 167 563386 167 564666 170 565946 170 567224 172 568504 172 569781 177 571061 177 572341 180 573621 180 574899 182 576179 182 577459 184 578739 184 580016 190 581296 190 582574 192 583854 192 585134 194 586414 194 587691 200 588971 200 590251 202 591531 202 592809 204 594089 207 595369 207 596649 209 597929 209 599206 212 600486 212 601766 215 603046 215 604326 217 605606 217 606886 217 608166 217 609446 220 610726 220 612004 224 613284 224 614564 227 615844 227 617124 227 618404 227 619684 229 620964 229 622246 230 623526 230 624806 232 626086 232 627366 235 628646 235 629926 235 631206 235 632486 237 633766 237 635046 240 636329 239 637609 239 638889 242 640169 242 641449 242 642729 242 644009 244 645289 244 646569 247 647849 247 649129 249 650409 249 651689 249 652969 249 654249 252 655529 252 656809 252 658089 252 659371 252 660651 252 661931 255 663211 255 664491 255 665771 255 667054 254 668334 254 669614 254 670894 254 672176 255 673456 255 674736 257 676016 257 677299 257 678579 257 679861 255 681141 257 682421 257 683704 257 684984 257 686266 255 687546 255 688826 257 690106 257 691388 255 692668 255 693951 255 695231 255 696511 255 697791 255 699073 255 700353 255 701633 255 702913 255 704196 255 705476 255 706758 253 708038 253 709318 253 710598 253 711881 252 713161 252 714441 252 715721 252 717003 250 718283 250 719566 250 720846 250 722128 248 723408 248 724691 245 725973 243 727253 243 728533 243 729813 243 731096 242 732376 242 733658 240 734938 240 736223 235 737503 235 738786 235 740066 235 741348 233 742628 233 743908 235 745188 235 746471 232 747751 232 749033 233 750313 233 751593 233 752873 233 754153 235 755433 235 756713 238 757993 238 759273 240 760553 240 761833 240 763113 240 764393 243 765673 243 766953 243 768236 242 769516 242 770796 245 772076 245 773356 247 774636 247 775918 245 777198 245 778478 163 778653 73 779758 163 779933 73 781041 157 781216 35 781258 30 782321 157 782496 35 782538 30 783601 155 783776 30 783826 25 784881 155 785056 30 785106 25 786163 150 786338 25 786391 20 787443 150 787618 25 787671 20 788723 150 788903 15 788956 17 790003 150 790183 15 790236 17 791283 150 791521 15 792563 150 792801 15 793846 145 794083 13 795126 145 795363 13 796406 147 796648 10 797686 147 797928 10 798966 147 799211 7 800246 147 800491 7 801528 148 801776 5 802808 148 803056 5 804088 93 804191 47 805368 93 805471 47 806651 87 806753 48 807931 87 808033 48 809213 80 809316 50 810493 80 810596 50 811776 75 811883 45 813056 75 813168 40 814336 75 814448 40 815618 70 815731 37 816898 70 817011 37 818178 70 818291 35 819458 70 819571 35 820741 67 820851 30 822021 67 822131 30 823301 67 823411 27 824581 67 824691 27 825861 70 825968 28 827141 70 827248 28 828423 70 828528 25 829703 70 829808 25 830983 73 831086 27 832263 73 832366 27 833546 70 833646 27 834826 70 834926 27 836106 72 836203 30 837386 72 837483 30 838666 75 838763 30 839946 75 840043 30 841228 75 841321 32 842508 75 842601 32 843791 75 843878 35 845071 75 845158 35 846351 77 846436 40 847631 77 847716 40 848913 123 850193 123 851476 120 852756 120 854038 120 855318 120 856598 123 857881 122 859161 122 860443 123 861723 123 863003 123 864283 123 865566 120 866846 120 868128 118 869408 118 870691 117 871971 117 873256 112 874536 112 875821 107 877101 107 878388 85 878476 10 879668 85 879756 10 880958 65 882238 65 883526 52 884806 52 886091 42 887371 42 888661 30 889941 30 891226 25 892506 25 893788 23 895068 23 896348 23 897628 23 898911 20 900193 18 901473 18 902753 18 904033 18 905313 18 906593 18 907873 18 909153 18 910433 18 911713 18 912996 15 914276 15 915556 15 916836 15 918116 12 919396 12 920678 8 921958 8
85a04faeeb2b535797395305af926a6f_1,
a3657e4314fe384eb2ba3adfda6c1899_0,662836 8 664116 8 665384 30 666664 30 667936 43 669216 43 670489 55 671769 55 673044 65 674324 65 675596 78 676876 78 678151 85 679431 85 680701 100 681966 118 683246 118 684506 140 685786 140 687051 160 688331 160 689599 175 690879 175 692151 185 693431 185 694701 198 695981 198 697254 210 698534 210 699809 217 701089 217 702364 225 703644 225 704919 232 706199 232 707476 238 708756 238 710034 242 711314 242 712591 248 713871 248 715149 252 716429 252 717706 258 718986 258 720264 262 721544 262 722821 268 724101 268 725381 270 726659 272 727939 272 729216 278 730496 278 731776 280 733056 280 734334 282 735614 282 736894 285 738174 285 739451 288 740731 288 742011 290 743291 290 744569 292 745849 292 747129 295 748409 295 749689 295 750969 295 752246 300 753526 300 754806 303 756086 303 757366 303 758646 303 759926 305 761206 305 762484 307 763764 307 765044 310 766324 310 767604 310 768884 312 770164 312 771444 312 772724 312 774001 318 775281 318 776561 318 777841 318 779121 320 780401 320 781681 320 782961 320 784241 323 785521 323 786799 325 788079 325 789359 327 790639 327 791919 330 793199 330 794479 330 795759 330 797039 332 798319 332 799599 332 800879 332 802159 332 803439 332 804719 335 805999 335 807276 338 808556 338 809836 338 811116 338 812396 338 813676 338 814956 338 816236 333 817516 333 818796 320 820076 320 821356 315 822636 315 823916 315 825196 315 826476 313 827756 313 829036 310 830316 310 831596 310 832876 310 834159 307 835439 307 836719 305 837999 305 839279 305 840559 305 841839 305 843119 305 844396 308 845676 308 846956 305 848236 305 849516 305 850796 305 852076 305 853356 305 854636 305 855916 305 857194 307 858474 307 859754 307 861034 305 862314 305 863594 305 864874 305 866151 260 866429 27 867431 260 867709 27 868711 255 868994 20 869991 255 870274 20 871271 253 871559 10 872551 253 872839 10 873831 248 875111 248 876389 247 877669 247 878949 245 880229 245 881509 240 882789 240 884069 240 885349 240 886626 240 887906 240 889186 240 890466 240 891746 238 893026 238 894306 238 895586 238 896864 240 898144 240 899424 240 900704 237 901984 237 903261 240 904541 240 905821 240 907101 240 908381 240 909661 240 910941 240 912221 240 913501 240 914781 240 916061 238 917341 238 918621 238 919901 238 921181 238 922461 238 923741 238 925021 238 926301 238 927581 238 928861 235 930141 235 931421 235 932701 235 933981 235 935261 235 936541 235 937821 235 939101 233 940381 233 941661 233 942941 233 944221 233 945501 233 946781 233 948064 227 949344 227 950624 227 951904 227 953184 227 954464 227 955744 227 957024 227 958304 225 959584 225 960866 223 962146 223 963426 223 964706 223 965986 223 967266 223 968546 220 969826 220 971106 220 972386 220 973669 217 974949 217 976229 217 977509 217 978789 215 980069 215 981349 215 982629 215 983909 215 985189 215 986469 212 987749 212 989031 210 990311 210 991591 210 992871 208 994151 208 995434 205 996714 205 997994 202 999274 202 1000554 202 1001834 202 1003116 198 1004396 198 1005676 198 1006956 198 1008236 195 1009516 195 1010799 192 1012079 192 1013359 190 1014639 190 1015919 187 1017199 187 1018481 185 1019761 185 1021041 183 1022321 183 1023604 180 1024884 180 1026164 177 1027444 177 1028726 173 1030006 173 1031286 173 1032569 167 1033849 167 1035131 165 1036411 165 1037694 162 1038974 162 1040254 160 1041534 160 1042816 158 1044096 158 1045379 152 1046659 152 1047941 150 1049221 150 1050501 148 1051781 148 1053064 145 1054344 145 1055626 143 1056906 143 1058189 137 1059469 137 1060749 137 1062029 137 1063311 133 1064591 133 1065874 130 1067154 130 1068439 122 1069719 122 1071001 120 1072281 120 1073566 115 1074846 115 1076131 108 1077416 103 1078696 103 1079981 95 1081261 95 1082546 88 1083826 88 1085111 80 1086391 80 1087681 60 1088961 60
a3657e4314fe384eb2ba3adfda6c1899_1,
a6a4248a41e8db8b4ed633b456aaafac_0,583008 5 584288 5 585546 35 586826 35 588098 45 589378 45 590653 50 591933 50 593211 55 594491 55 595766 62 597043 65 598323 65 599603 68 600883 68 602161 70 603441 70 604721 72 606001 72 607278 75 608558 75 609838 75 611118 75 612398 78 613678 78 614958 78 616238 78 617518 78 618798 80 620078 80 621358 80 622638 80 623918 83 625198 83 626478 85 627758 85 629038 85 630318 85 631596 90 632876 92 634156 92 635436 92 636716 92 637996 95 639276 95 640556 97 641836 97 643116 97 644396 97 645676 100 646956 100 648236 102 649516 102 650796 105 652078 105 653358 105 654638 105 655918 105 657198 108 658478 108 659758 110 661038 110 662318 110 663598 110 664881 110 666161 110 667441 112 668721 112 670001 112 671281 115 672561 115 673841 115 675121 115 676401 117 677681 117 678961 117 680241 117 681521 117 682801 117 684081 120 685361 120 686641 120 687921 120 689201 122 690481 122 691761 122 693041 125 694321 125 695601 125 696881 125 698161 127 699441 127 700721 127 702001 127 703281 130 704561 130 705841 132 707121 132 708401 132 709681 135 710961 135 712241 135 713521 135 714801 137 716081 137 717361 137 718641 137 719923 135 721203 135 722483 138 723763 138 725043 138 726323 138 727603 138 728883 138 730163 138 731443 138 732723 138 734003 140 735283 140 736563 140 737843 140 739123 140 740403 140 741683 140 742963 140 744243 140 745523 140 746803 140 748083 140 749363 140 750643 140 751923 140 753203 140 754483 140 755763 140 757043 140 758323 140 759603 140 760883 138 762163 138 763443 138 764723 138 766003 138 767283 140 768563 140 769843 140 771123 140 772403 140 773683 140 774966 137 776246 137 777526 137 778806 137 780086 140 781366 140 782646 140 783926 140 785206 140 786486 140 787766 140 789046 140 790326 140 791606 137 792886 137 794166 137 795446 137 796728 135 798008 135 799288 135 800568 135 801848 135 803128 135 804408 135 805688 138 806968 138 808248 138 809528 138 810811 135 812091 135 813371 135 814651 135 815931 137 817211 137 818491 137 819771 137 821053 135 822333 135 823613 135 824893 135 826173 135 827453 135 828733 135 830016 132 831296 132 832576 132 833856 132 835136 132 836416 132 837698 130 838978 130 840258 130 841538 130 842818 130 844101 127 845381 127 846661 127 847941 127 849223 125 850503 125 851783 125 853063 125 854346 122 855626 122 856906 122 858186 122 859466 120 860748 118 862028 118 863308 118 864588 118 865871 115 867151 115 868431 112 869711 112 870993 110 872273 110 873553 110 874833 110 876116 107 877396 107 878678 103 879958 103 881238 103 882521 97 883801 97 885081 95 886361 95 887643 90 888923 90 890206 85 891486 85 892768 78 894048 78 895331 70 896611 70 897893 63 899178 50 900458 50 901748 30 903028 30
